targetID;kegg_pathwayID;kegg_pathwayName
TTDNS00592;WP673;ErbB Signaling Pathway
TTDNS00592;WP707;DNA Damage Response
TTDNS00592;WP710;DNA Damage Response (only ATM dependent)
TTDNS00593;WP2586;Aryl Hydrocarbon Receptor
TTDNS00593;WP2855;Dopaminergic Neurogenesis
TTDNS00593;WP706;SIDS Susceptibility Pathways
TTDNS00597;WP2431;Spinal Cord Injury
TTDNS00605;WP1780;ABC-family proteins mediated transport
TTDNS00611;WP127;IL-5 Signaling Pathway
TTDNS00611;WP1835;Interferon alpha/beta signaling
TTDNS00611;WP1836;Interferon gamma signaling
TTDNS00611;WP1840;Interleukin-3, 5 and GM-CSF signaling
TTDNS00611;WP1971;Integrated Cancer pathway
TTDNS00611;WP1984;Integrated Breast Cancer Pathway
TTDNS00611;WP2032;TSH signaling pathway
TTDNS00611;WP2034;Leptin signaling pathway
TTDNS00611;WP205;IL-7 Signaling Pathway
TTDNS00611;WP2112;IL17 signaling pathway
TTDNS00611;WP2113;Type III interferon signaling
TTDNS00611;WP2203;TSLP Signaling Pathway
TTDNS00611;WP2263;Prostate Cancer
TTDNS00611;WP22;IL-9 Signaling Pathway
TTDNS00611;WP2332;Interleukin-11 Signaling Pathway
TTDNS00611;WP2374;Oncostatin M Signaling Pathway
TTDNS00611;WP2526;PDGF Pathway
TTDNS00611;WP2593;JAK/STAT
TTDNS00611;WP2673;Interleukin-7 signaling
TTDNS00611;WP2732;Interleukin-2 signaling
TTDNS00611;WP2868;TCA Cycle Nutrient Utilization and Invasiveness of Ovarian Cancer
TTDNS00611;WP286;IL-3 Signaling Pathway
TTDNS00611;WP364;IL-6 signaling pathway
TTDNS00611;WP395;IL-4 Signaling Pathway
TTDNS00611;WP437;EGF/EGFR Signaling Pathway
TTDNS00611;WP49;IL-2 Signaling Pathway
TTDNS00611;WP560;TGF Beta Signaling Pathway
TTDNS00611;WP585;Interferon type I signaling pathways
TTDNS00611;WP619;Type II interferon signaling (IFNG)
TTDR00006;WP1824;GPCR downstream signaling
TTDR00006;WP1825;GPCR ligand binding
TTDR00006;WP1981;Thyroxine (Thyroid Hormone) Production
TTDR00006;WP2032;TSH signaling pathway
TTDR00006;WP2035;FSH signaling pathway
TTDR00006;WP2691;Peptide hormone biosynthesis
TTDR00006;WP2693;Metabolism of amino acids and derivatives
TTDR00006;WP2749;Metabolism of steroid hormones and vitamin D
TTDR00007;WP1604;Codeine and Morphine Metabolism
TTDR00007;WP2289;Drug Induction of Bile Acid Pathway
TTDR00007;WP2328;Allograft Rejection
TTDR00007;WP2377;Integrated Pancreatic Cancer Pathway
TTDR00007;WP2489;Multi Drug Resistance Protein 1 (Glycoprotein 1) Regulation
TTDR00007;WP2712;Abacavir transport and metabolism
TTDR00007;WP2875;Constitutive Androstane Receptor Pathway
TTDR00007;WP2876;Pregnane X Receptor pathway
TTDR00007;WP2877;Vitamin D Receptor Pathway
TTDR00007;WP2882;Nuclear Receptors Meta-Pathway
TTDR00007;WP299;Nuclear Receptors in Lipid Metabolism and Toxicity
TTDR00008;WP100;Glutathione metabolism
TTDR00008;WP134;Pentose Phosphate Pathway
TTDR00008;WP1848;Metabolism of carbohydrates
TTDR00008;WP1946;Cori Cycle
TTDR00008;WP2002;miR-targeted genes in epithelium - TarBase
TTDR00008;WP2003;miR-targeted genes in leukocytes - TarBase
TTDR00008;WP2004;miR-targeted genes in lymphocytes - TarBase
TTDR00008;WP2005;miR-targeted genes in muscle cell - TarBase
TTDR00008;WP2877;Vitamin D Receptor Pathway
TTDR00008;WP2882;Nuclear Receptors Meta-Pathway
TTDR00008;WP2884;NRF2 pathway
TTDR00008;WP692;Sulfation Biotransformation Reaction
TTDR00010;WP465;Tryptophan metabolism
TTDR00011;WP1824;GPCR downstream signaling
TTDR00011;WP1825;GPCR ligand binding
TTDR00011;WP24;Peptide GPCRs
TTDR00011;WP2806;Human Complement System
TTDR00011;WP455;GPCRs, Class A Rhodopsin-like
TTDR00012;WP1840;Interleukin-3, 5 and GM-CSF signaling
TTDR00012;WP2732;Interleukin-2 signaling
TTDR00012;WP286;IL-3 Signaling Pathway
TTDR00018;WP1795;Cholesterol biosynthesis
TTDR00018;WP465;Tryptophan metabolism
TTDR00020;WP1604;Codeine and Morphine Metabolism
TTDR00020;WP2289;Drug Induction of Bile Acid Pathway
TTDR00020;WP229;Irinotecan Pathway
TTDR00020;WP2875;Constitutive Androstane Receptor Pathway
TTDR00020;WP2876;Pregnane X Receptor pathway
TTDR00020;WP2882;Nuclear Receptors Meta-Pathway
TTDR00020;WP2884;NRF2 pathway
TTDR00020;WP299;Nuclear Receptors in Lipid Metabolism and Toxicity
TTDR00029;WP129;Matrix Metalloproteinases
TTDR00029;WP2324;AGE/RAGE pathway
TTDR00029;WP2769;Activation of Matrix Metalloproteinases
TTDR00029;WP399;Wnt Signaling Pathway and Pluripotency
TTDR00032;WP2848;Differentiation Pathway
TTDR00033;WP2650;Arachidonic acid metabolism
TTDR00033;WP696;Benzo(a)pyrene metabolism
TTDR00033;WP702;Metapathway biotransformation
TTDR00035;WP706;SIDS Susceptibility Pathways
TTDR00081;WP1824;GPCR downstream signaling
TTDR00081;WP1825;GPCR ligand binding
TTDR00081;WP1908;Signal amplification
TTDR00081;WP2664;Gastrin-CREB signalling pathway via PKC and MAPK
TTDR00081;WP455;GPCRs, Class A Rhodopsin-like
TTDR00081;WP80;Nucleotide GPCRs
TTDR00082;WP111;Electron Transport Chain
TTDR00082;WP1902;Respiratory electron transport, ATP synthesis by chemiosmotic coupling, and heat production by uncoupling proteins.
TTDR00082;WP236;Adipogenesis
TTDR00083;WP111;Electron Transport Chain
TTDR00083;WP1902;Respiratory electron transport, ATP synthesis by chemiosmotic coupling, and heat production by uncoupling proteins.
TTDR00084;WP111;Electron Transport Chain
TTDR00084;WP1902;Respiratory electron transport, ATP synthesis by chemiosmotic coupling, and heat production by uncoupling proteins.
TTDR00084;WP410;Diurnally Regulated Genes with Circadian Orthologs
TTDR00085;WP382;MAPK Signaling Pathway
TTDR00086;WP176;Folate Metabolism
TTDR00086;WP2328;Allograft Rejection
TTDR00086;WP2431;Spinal Cord Injury
TTDR00086;WP395;IL-4 Signaling Pathway
TTDR00086;WP453;Inflammatory Response Pathway
TTDR00086;WP530;Cytokines and Inflammatory Response
TTDR00088;WP1840;Interleukin-3, 5 and GM-CSF signaling
TTDR00088;WP2328;Allograft Rejection
TTDR00088;WP2732;Interleukin-2 signaling
TTDR00088;WP2849;Hematopoietic Stem Cell Differentiation
TTDR00088;WP453;Inflammatory Response Pathway
TTDR00088;WP530;Cytokines and Inflammatory Response
TTDR00094;WP134;Pentose Phosphate Pathway
TTDR00094;WP1831;Integration of energy metabolism
TTDR00094;WP1848;Metabolism of carbohydrates
TTDR00109;WP1824;GPCR downstream signaling
TTDR00109;WP1825;GPCR ligand binding
TTDR00109;WP2664;Gastrin-CREB signalling pathway via PKC and MAPK
TTDR00109;WP455;GPCRs, Class A Rhodopsin-like
TTDR00111;WP1824;GPCR downstream signaling
TTDR00111;WP1825;GPCR ligand binding
TTDR00111;WP1929;Thrombin signalling through proteinase activated receptors (PARs)
TTDR00111;WP2664;Gastrin-CREB signalling pathway via PKC and MAPK
TTDR00111;WP455;GPCRs, Class A Rhodopsin-like
TTDR00116;WP179;Cell Cycle
TTDR00116;WP1859;Mitotic G2-G2/M phases
TTDR00116;WP1971;Integrated Cancer pathway
TTDR00116;WP1984;Integrated Breast Cancer Pathway
TTDR00116;WP2263;Prostate Cancer
TTDR00116;WP2446;Retinoblastoma (RB) in Cancer
TTDR00116;WP382;MAPK Signaling Pathway
TTDR00116;WP615;Senescence and Autophagy in Cancer
TTDR00117;WP1904;RIG-I/MDA5 mediated induction of IFN-alpha/beta pathways
TTDR00117;WP195;IL-1 signaling pathway
TTDR00117;WP231;TNF alpha Signaling Pathway
TTDR00117;WP2380;BDNF signaling pathway
TTDR00117;WP2526;PDGF Pathway
TTDR00117;WP254;Apoptosis
TTDR00117;WP2571;Polycystic Kidney Disease Pathway
TTDR00117;WP2637;Structural Pathway of Interleukin 1 (IL-1)
TTDR00117;WP2759;Fc epsilon receptor (FCERI) signaling
TTDR00117;WP2761;MyD88:Mal cascade initiated on plasma membrane
TTDR00117;WP2768;MyD88 dependent cascade initiated on endosome
TTDR00117;WP2795;Cardiac Hypertrophic Response
TTDR00117;WP2801;MyD88 cascade initiated on plasma membrane
TTDR00117;WP314;FAS pathway and Stress induction of HSP regulation
TTDR00117;WP382;MAPK Signaling Pathway
TTDR00117;WP384;Apoptosis Modulation by HSP70
TTDR00117;WP400;p38 MAPK Signaling Pathway
TTDR00117;WP422;MAPK Cascade
TTDR00117;WP437;EGF/EGFR Signaling Pathway
TTDR00117;WP481;Insulin Signaling
TTDR00117;WP585;Interferon type I signaling pathways
TTDR00117;WP710;DNA Damage Response (only ATM dependent)
TTDR00117;WP722;Serotonin HTR1 Group and FOS Pathway
TTDR00118;WP24;Peptide GPCRs
TTDR00118;WP455;GPCRs, Class A Rhodopsin-like
TTDR00119;WP1824;GPCR downstream signaling
TTDR00119;WP1825;GPCR ligand binding
TTDR00119;WP2664;Gastrin-CREB signalling pathway via PKC and MAPK
TTDR00135;WP2197;Endothelin Pathways
TTDR00135;WP2355;Corticotropin-releasing hormone
TTDR00135;WP706;SIDS Susceptibility Pathways
TTDR00138;WP2328;Allograft Rejection
TTDR00138;WP530;Cytokines and Inflammatory Response
TTDR00138;WP706;SIDS Susceptibility Pathways
TTDR00141;WP127;IL-5 Signaling Pathway
TTDR00141;WP176;Folate Metabolism
TTDR00141;WP1840;Interleukin-3, 5 and GM-CSF signaling
TTDR00141;WP2100;Arylhydrocarbon receptor (AhR) signaling pathway
TTDR00141;WP2328;Allograft Rejection
TTDR00141;WP2355;Corticotropin-releasing hormone
TTDR00141;WP2431;Spinal Cord Injury
TTDR00141;WP2583;T-Cell Receptor and Co-stimulatory Signaling
TTDR00141;WP2732;Interleukin-2 signaling
TTDR00141;WP2873;Aryl Hydrocarbon Receptor Pathway
TTDR00141;WP2882;Nuclear Receptors Meta-Pathway
TTDR00141;WP453;Inflammatory Response Pathway
TTDR00141;WP49;IL-2 Signaling Pathway
TTDR00141;WP530;Cytokines and Inflammatory Response
TTDR00147;WP1449;Regulation of toll-like receptor signaling pathway
TTDR00147;WP1544;MicroRNAs in cardiomyocyte hypertrophy
TTDR00147;WP195;IL-1 signaling pathway
TTDR00147;WP2018;RANKL/RANK Signaling Pathway
TTDR00147;WP2261;Signaling Pathways in Glioblastoma
TTDR00147;WP231;TNF alpha Signaling Pathway
TTDR00147;WP2637;Structural Pathway of Interleukin 1 (IL-1)
TTDR00147;WP2759;Fc epsilon receptor (FCERI) signaling
TTDR00147;WP2795;Cardiac Hypertrophic Response
TTDR00147;WP382;MAPK Signaling Pathway
TTDR00147;WP422;MAPK Cascade
TTDR00147;WP481;Insulin Signaling
TTDR00147;WP673;ErbB Signaling Pathway
TTDR00147;WP75;Toll-like receptor signaling pathway
TTDR00148;WP127;IL-5 Signaling Pathway
TTDR00148;WP1434;Osteopontin Signaling
TTDR00148;WP1449;Regulation of toll-like receptor signaling pathway
TTDR00148;WP1544;MicroRNAs in cardiomyocyte hypertrophy
TTDR00148;WP1843;L1CAM interactions
TTDR00148;WP185;Integrin-mediated Cell Adhesion
TTDR00148;WP1911;Signaling by FGFR
TTDR00148;WP195;IL-1 signaling pathway
TTDR00148;WP2018;RANKL/RANK Signaling Pathway
TTDR00148;WP2032;TSH signaling pathway
TTDR00148;WP2034;Leptin signaling pathway
TTDR00148;WP205;IL-7 Signaling Pathway
TTDR00148;WP2197;Endothelin Pathways
TTDR00148;WP2203;TSLP Signaling Pathway
TTDR00148;WP2261;Signaling Pathways in Glioblastoma
TTDR00148;WP2263;Prostate Cancer
TTDR00148;WP22;IL-9 Signaling Pathway
TTDR00148;WP2324;AGE/RAGE pathway
TTDR00148;WP2332;Interleukin-11 Signaling Pathway
TTDR00148;WP2355;Corticotropin-releasing hormone
TTDR00148;WP2374;Oncostatin M Signaling Pathway
TTDR00148;WP2377;Integrated Pancreatic Cancer Pathway
TTDR00148;WP2380;BDNF signaling pathway
TTDR00148;WP23;B Cell Receptor Signaling Pathway
TTDR00148;WP2526;PDGF Pathway
TTDR00148;WP2586;Aryl Hydrocarbon Receptor
TTDR00148;WP259;Nifedipine Activity
TTDR00148;WP2636;Genes and (Common) Pathways Underlying Drug Addiction
TTDR00148;WP2637;Structural Pathway of Interleukin 1 (IL-1)
TTDR00148;WP2643;Nanoparticle-mediated activation of receptor signaling
TTDR00148;WP2735;RAF/MAP kinase cascade
TTDR00148;WP2792;MAP kinase activation in TLR cascade
TTDR00148;WP2795;Cardiac Hypertrophic Response
TTDR00148;WP2828;Bladder Cancer
TTDR00148;WP286;IL-3 Signaling Pathway
TTDR00148;WP304;Kit receptor signaling pathway
TTDR00148;WP306;Focal Adhesion
TTDR00148;WP313;Signaling of Hepatocyte Growth Factor Receptor
TTDR00148;WP364;IL-6 signaling pathway
TTDR00148;WP366;TGF beta Signaling Pathway
TTDR00148;WP382;MAPK Signaling Pathway
TTDR00148;WP422;MAPK Cascade
TTDR00148;WP437;EGF/EGFR Signaling Pathway
TTDR00148;WP481;Insulin Signaling
TTDR00148;WP49;IL-2 Signaling Pathway
TTDR00148;WP51;Regulation of Actin Cytoskeleton
TTDR00148;WP581;EPO Receptor Signaling
TTDR00148;WP615;Senescence and Autophagy in Cancer
TTDR00148;WP666;Hypothetical Network for Drug Addiction
TTDR00148;WP673;ErbB Signaling Pathway
TTDR00148;WP69;TCR Signaling Pathway
TTDR00148;WP712;Estrogen signaling pathway
TTDR00148;WP722;Serotonin HTR1 Group and FOS Pathway
TTDR00148;WP732;Serotonin Receptor 2 and ELK-SRF/GATA4 signaling
TTDR00148;WP734;Serotonin Receptor 4/6/7 and NR3C Signaling
TTDR00148;WP75;Toll-like receptor signaling pathway
TTDR00151;WP1818;Formation of Fibrin Clot (Clotting Cascade)
TTDR00151;WP272;Blood Clotting Cascade
TTDR00151;WP2762;PTM: gamma carboxylation, hypusine formation and arylsulfatase activation
TTDR00151;WP2806;Human Complement System
TTDR00151;WP558;Complement and Coagulation Cascades
TTDR00152;WP1403;AMPK Signaling
TTDR00152;WP1530;miRNA Regulation of DNA Damage Response
TTDR00152;WP1775;Cell Cycle Checkpoints
TTDR00152;WP1782;APC/C-mediated degradation of cell cycle proteins
TTDR00152;WP179;Cell Cycle
TTDR00152;WP1858;Mitotic G1-G1/S phases
TTDR00152;WP1859;Mitotic G2-G2/M phases
TTDR00152;WP2446;Retinoblastoma (RB) in Cancer
TTDR00152;WP2516;ATM Signaling Pathway
TTDR00152;WP2652;Mitotic Prometaphase
TTDR00152;WP2654;Mitotic Prophase
TTDR00152;WP45;G1 to S cell cycle control
TTDR00152;WP707;DNA Damage Response
TTDR00154;WP1848;Metabolism of carbohydrates
TTDR00157;WP117;GPCRs, Other
TTDR00157;WP1824;GPCR downstream signaling
TTDR00157;WP1825;GPCR ligand binding
TTDR00157;WP455;GPCRs, Class A Rhodopsin-like
TTDR00157;WP58;Monoamine GPCRs
TTDR00157;WP734;Serotonin Receptor 4/6/7 and NR3C Signaling
TTDR00159;WP1938;tRNA Aminoacylation
TTDR00164;WP1603;Nicotine Activity on Chromaffin Cells
TTDR00164;WP2754;Neurotransmitter Receptor Binding And Downstream Transmission In The Postsynaptic Cell
TTDR00164;WP706;SIDS Susceptibility Pathways
TTDR00171;WP1851;Metabolism of nucleotides
TTDR00171;WP2197;Endothelin Pathways
TTDR00172;WP2740;Glycerophospholipid biosynthesis
TTDR00172;WP528;Acetylcholine Synthesis
TTDR00173;WP1602;Nicotine Activity on Dopaminergic Neurons
TTDR00173;WP1824;GPCR downstream signaling
TTDR00173;WP1831;Integration of energy metabolism
TTDR00173;WP1978;Opioid Signalling
TTDR00173;WP2032;TSH signaling pathway
TTDR00173;WP2662;Regulation of Water Balance by Renal Aquaporins
TTDR00173;WP2688;DAG and IP3 signaling
TTDR00173;WP2754;Neurotransmitter Receptor Binding And Downstream Transmission In The Postsynaptic Cell
TTDR00173;WP289;Myometrial Relaxation and Contraction Pathways
TTDR00173;WP35;G Protein Signaling Pathways
TTDR00173;WP536;Calcium Regulation in the Cardiac Cell
TTDR00181;WP2870;Extracellular vesicle-mediated signaling in recipient cells
TTDR00181;WP2882;Nuclear Receptors Meta-Pathway
TTDR00181;WP2884;NRF2 pathway
TTDR00181;WP673;ErbB Signaling Pathway
TTDR00184;WP1824;GPCR downstream signaling
TTDR00184;WP1825;GPCR ligand binding
TTDR00184;WP24;Peptide GPCRs
TTDR00184;WP455;GPCRs, Class A Rhodopsin-like
TTDR00197;WP2729;Metabolism of Angiotensinogen to Angiotensins
TTDR00197;WP554;ACE Inhibitor Pathway
TTDR00199;WP1584;Type II diabetes mellitus
TTDR00199;WP1831;Integration of energy metabolism
TTDR00199;WP2267;Synaptic Vesicle Pathway
TTDR00199;WP536;Calcium Regulation in the Cardiac Cell
TTDR00200;WP1831;Integration of energy metabolism
TTDR00200;WP536;Calcium Regulation in the Cardiac Cell
TTDR00202;WP1530;miRNA Regulation of DNA Damage Response
TTDR00202;WP1545;miRNAs involved in DNA damage response
TTDR00202;WP1775;Cell Cycle Checkpoints
TTDR00202;WP179;Cell Cycle
TTDR00202;WP1858;Mitotic G1-G1/S phases
TTDR00202;WP1971;Integrated Cancer pathway
TTDR00202;WP1984;Integrated Breast Cancer Pathway
TTDR00202;WP2263;Prostate Cancer
TTDR00202;WP2446;Retinoblastoma (RB) in Cancer
TTDR00202;WP2516;ATM Signaling Pathway
TTDR00202;WP2772;S Phase
TTDR00202;WP45;G1 to S cell cycle control
TTDR00202;WP707;DNA Damage Response
TTDR00205;WP1449;Regulation of toll-like receptor signaling pathway
TTDR00205;WP1824;GPCR downstream signaling
TTDR00205;WP1825;GPCR ligand binding
TTDR00205;WP2203;TSLP Signaling Pathway
TTDR00205;WP2328;Allograft Rejection
TTDR00205;WP2355;Corticotropin-releasing hormone
TTDR00205;WP2431;Spinal Cord Injury
TTDR00205;WP262;EBV LMP1 signaling
TTDR00205;WP2753;Activation of Genes by ATF4
TTDR00205;WP2828;Bladder Cancer
TTDR00205;WP286;IL-3 Signaling Pathway
TTDR00205;WP615;Senescence and Autophagy in Cancer
TTDR00205;WP706;SIDS Susceptibility Pathways
TTDR00205;WP75;Toll-like receptor signaling pathway
TTDR00208;WP1530;miRNA Regulation of DNA Damage Response
TTDR00208;WP1775;Cell Cycle Checkpoints
TTDR00208;WP179;Cell Cycle
TTDR00208;WP1859;Mitotic G2-G2/M phases
TTDR00208;WP2377;Integrated Pancreatic Cancer Pathway
TTDR00208;WP2516;ATM Signaling Pathway
TTDR00208;WP707;DNA Damage Response
TTDR00208;WP727;Monoamine Transport
TTDR00209;WP2681;Uptake of Oxygen and Release of Carbon Dioxide by Erythrocytes
TTDR00209;WP2744;Uptake of Carbon Dioxide and Release of Oxygen by Erythrocytes
TTDR00209;WP2770;Reversible Hydration of Carbon Dioxide
TTDR00210;WP2770;Reversible Hydration of Carbon Dioxide
TTDR00211;WP2727;Regulation of Hypoxia-inducible Factor (HIF) by Oxygen
TTDR00211;WP2770;Reversible Hydration of Carbon Dioxide
TTDR00211;WP2877;Vitamin D Receptor Pathway
TTDR00212;WP2002;miR-targeted genes in epithelium - TarBase
TTDR00212;WP2003;miR-targeted genes in leukocytes - TarBase
TTDR00212;WP2005;miR-targeted genes in muscle cell - TarBase
TTDR00212;WP2770;Reversible Hydration of Carbon Dioxide
TTDR00213;WP2770;Reversible Hydration of Carbon Dioxide
TTDR00217;WP1794;Cell surface interactions at the vascular wall
TTDR00217;WP1829;Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell
TTDR00217;WP1833;Integrin cell surface interactions
TTDR00217;WP185;Integrin-mediated Cell Adhesion
TTDR00217;WP2118;Arrhythmogenic Right Ventricular Cardiomyopathy
TTDR00217;WP306;Focal Adhesion
TTDR00219;WP1851;Metabolism of nucleotides
TTDR00219;WP2853;Endoderm Differentiation
TTDR00219;WP2857;Mesodermal Commitment Pathway
TTDR00219;WP404;Nucleotide Metabolism
TTDR00221;WP185;Integrin-mediated Cell Adhesion
TTDR00221;WP1984;Integrated Breast Cancer Pathway
TTDR00221;WP2038;Regulation of Microtubule Cytoskeleton
TTDR00221;WP2776;Visual phototransduction
TTDR00221;WP455;GPCRs, Class A Rhodopsin-like
TTDR00222;WP106;Alanine and aspartate metabolism
TTDR00222;WP1848;Metabolism of carbohydrates
TTDR00222;WP2333;Trans-sulfuration pathway
TTDR00222;WP2693;Metabolism of amino acids and derivatives
TTDR00222;WP534;Glycolysis and Gluconeogenesis
TTDR00224;WP1787;Base Excision Repair
TTDR00224;WP179;Cell Cycle
TTDR00224;WP1858;Mitotic G1-G1/S phases
TTDR00224;WP1925;Synthesis of DNA
TTDR00224;WP1928;Telomere Maintenance
TTDR00224;WP1980;Nucleotide Excision Repair
TTDR00224;WP2377;Integrated Pancreatic Cancer Pathway
TTDR00224;WP2446;Retinoblastoma (RB) in Cancer
TTDR00224;WP2572;Primary Focal Segmental Glomerulosclerosis FSGS
TTDR00224;WP259;Nifedipine Activity
TTDR00224;WP2772;S Phase
TTDR00224;WP437;EGF/EGFR Signaling Pathway
TTDR00224;WP45;G1 to S cell cycle control
TTDR00224;WP466;DNA Replication
TTDR00224;WP531;Mismatch repair
TTDR00224;WP615;Senescence and Autophagy in Cancer
TTDR00225;WP1533;Vitamin B12 Metabolism
TTDR00225;WP15;Selenium Micronutrient Network
TTDR00225;WP176;Folate Metabolism
TTDR00225;WP1982;SREBP signalling
TTDR00225;WP2011;SREBF and miR33 in cholesterol and lipid homeostasis
TTDR00225;WP2374;Oncostatin M Signaling Pathway
TTDR00225;WP2764;Lipid digestion, mobilization, and transport
TTDR00225;WP2776;Visual phototransduction
TTDR00225;WP399;Wnt Signaling Pathway and Pluripotency
TTDR00225;WP428;Wnt Signaling Pathway
TTDR00225;WP430;Statin Pathway
TTDR00225;WP710;DNA Damage Response (only ATM dependent)
TTDR00226;WP1495;Glycine Metabolism
